Nº Código,Alíc.,Mínimo,Actividad ID,Descripción,Rama ID,Rama,Categoria ID,Categoria
900010.3,7.40,575.00,1812,Servicio de recolección y transporte de residuos no convencionales (patógenos),29,SERVICIOS,158,Servicios de saneamiento y similares
900010.4,7.40,575.00,1813,Servicio de recolección y transporte de residuos no convencionales (restos de obras y demoliciones),29,SERVICIOS,158,Servicios de saneamiento y similares
900020,7.00,575.00,1814,"Servicios de depuración de aguas residuales, alcantarillado y cloacas",29,SERVICIOS,158,Servicios de saneamiento y similares
900090,7.00,575.00,1815,Servicios de saneamiento n.c.p.,29,SERVICIOS,158,Servicios de saneamiento y similares
749400.1,11.60,900.00,1765,Estudio fotográfico. Laboratorio,29,SERVICIOS,155,Servicios empresariales
749400.2,11.60,900.00,1766,Estudios fotográficos. Fotografía comercial,29,SERVICIOS,155,Servicios empresariales
749910.1,16.80,1140.00,1771,Servicio de Consultaría en Informática y suministro programas de informática (software),29,SERVICIOS,155,Servicios empresariales
749600,7.60,575.00,1767,Servicio de fotocopiado. Fotocopiadoras,29,SERVICIOS,155,Servicios empresariales
749910.3,16.80,1140.00,1773,Servicio de Informática n.c.p.,29,SERVICIOS,155,Servicios empresariales
749300,16.80,1140.00,1764,Servicio de limpieza,29,SERVICIOS,155,Servicios empresariales
911004,12.00,1140.00,1779,"Servicio de logística, conservación  y/o depósito de alimentos y/o bebidas.",29,SERVICIOS,155,Servicios empresariales
911003,12.00,1140.00,1778,"Servicio de logística, guarda y custodia de archivos.",29,SERVICIOS,155,Servicios empresariales
749800,15.80,1140.00,1769,Servicio de mantenimiento de espacios verdes. Parquización.,29,SERVICIOS,155,Servicios empresariales
743009,12.10,575.00,1761,Servicio de mensajería y cadetería,29,SERVICIOS,155,Servicios empresariales
743002,13.70,575.00,1760,Servicio de oficina de cobranzas,29,SERVICIOS,155,Servicios empresariales
749700,16.80,1140.00,1768,"Servicio de organización integral de eventos y servicios conexos propios (catering, propalación, )",29,SERVICIOS,155,Servicios empresariales
749910.2,16.80,1140.00,1772,Servicio de Procesamiento de datos y/o relacionados con base de datos,29,SERVICIOS,155,Servicios empresariales
749290,16.80,1140.00,1763,Servicio de seguridad,29,SERVICIOS,155,Servicios empresariales
749910,16.80,1140.00,1770,Servicio de Web Hosting,29,SERVICIOS,155,Servicios empresariales
749930,15.30,840.00,1774,"Servicios brindados para terceros por call center, contact center, y Atención al Cliente. Servicios brindados mediante tecnología perteneciente al área de comunicaciones. Se incluyen todos los servicios relacionados con el asesoramiento y auxilio técnico de venta de productos y servicios y de captura, procesamiento y comunicación de transacciones nacionales e internacionales",29,SERVICIOS,155,Servicios empresariales
911002,16.80,1140.00,1777,Servicios de gestión y administración de fideicomisos.,29,SERVICIOS,155,Servicios empresariales
911000,16.80,1140.00,1775,Servicios prestados a las empresas no clasificados en otra parte,29,SERVICIOS,155,Servicios empresariales
911001,16.80,1520.00,1776,"Servicios prestados a las empresas por profesionales liberales organizados en forma de sociedad regulada por ley, o cuando posean sucursal",29,SERVICIOS,155,Servicios empresariales
749210,12.10,1140.00,1762,"Transporte de valores, documentación y similares",29,SERVICIOS,155,Servicios empresariales
930102,15.80,1140.00,1866,Cámaras frigoríficas y lugares destinados a la conservación de pieles.,29,SERVICIOS,163,Servicios personales n.c.p.
930990.5,8.40,900.00,1883,Cama solar,29,SERVICIOS,163,Servicios personales n.c.p.
930202.2,8.40,460.00,1871,Cosmetología,29,SERVICIOS,163,Servicios personales n.c.p.
930202.5,8.40,460.00,1874,Depilación,29,SERVICIOS,163,Servicios personales n.c.p.
930990.3,8.40,460.00,1881,Distribución de gacetillas,29,SERVICIOS,163,Servicios personales n.c.p.
930300.1,8.40,690.00,1875,Empresa de pompas fúnebres (cochería servicios fúnebres),29,SERVICIOS,163,Servicios personales n.c.p.
930300.2,8.40,690.00,1876,Empresa de pompas fúnebres (servicios por abono),29,SERVICIOS,163,Servicios personales n.c.p.
930910,8.40,460.00,1878,Instituto de higiene y estética corporal,29,SERVICIOS,163,Servicios personales n.c.p.
930202.3,8.40,385.00,1872,Manicura,29,SERVICIOS,163,Servicios personales n.c.p.
930202.4,8.40,385.00,1873,Pedicura,29,SERVICIOS,163,Servicios personales n.c.p.
852000.2,7.00,575.00,1863,Peluquería canina,29,SERVICIOS,163,Servicios personales n.c.p.
930201.2,7.00,575.00,1869,Peluquerías instaladas dentro del perímetro y tramos establecidos por el Art. 157° de la presente,29,SERVICIOS,163,Servicios personales n.c.p.
930201.1,7.00,460.00,1868,Peluquerías instaladas fuera del perímetro y tramos establecidos por el Art. 157° de la presente,29,SERVICIOS,163,Servicios personales n.c.p.
809091.2,0.00,0.00,1858,Profesional independiente Colegiado.,29,SERVICIOS,163,Servicios personales n.c.p.
809091.3,0.00,0.00,1859,Profesional independiente No Colegiado.,29,SERVICIOS,163,Servicios personales n.c.p.
930103,21.00,1140.00,1867,"Rematadoras y sociedades dedicadas al remate que no sean remates-ferias, excepto de arte",29,SERVICIOS,163,Servicios personales n.c.p.
930300.3,8.40,690.00,1877,Salas velatorias,29,SERVICIOS,163,Servicios personales n.c.p.
930202.1,8.40,460.00,1870,Salón de belleza,29,SERVICIOS,163,Servicios personales n.c.p.
930990.1,8.40,460.00,1879,Servicios de agencias de matrimonio,29,SERVICIOS,163,Servicios personales n.c.p.
930990.2,8.40,460.00,1880,Servicios de gestoría del automotor,29,SERVICIOS,163,Servicios personales n.c.p.
852000.1,7.00,575.00,1862,Servicios de guardería de animales (excepto caballerizas y studs),29,SERVICIOS,163,Servicios personales n.c.p.
852000.4,7.00,575.00,1865,Servicios médicos para animales,29,SERVICIOS,163,Servicios personales n.c.p.
930990.4,8.40,460.00,1882,Servicios personales diversos n.c.p.,29,SERVICIOS,163,Servicios personales n.c.p.
809090,7.00,575.00,1856,Servicios prestados al público no clasificados en otra parte,29,SERVICIOS,163,Servicios personales n.c.p.
809092,7.00,240.00,1860,Servicios prestados por monotributistas de manera habitual al Estado Municipal.,29,SERVICIOS,163,Servicios personales n.c.p.
809093,16.00,290.00,1861,Servicios prestados por monotributistas de manera no habitual al Estado Municipal.,29,SERVICIOS,163,Servicios personales n.c.p.
809091,7.00,630.00,1857,"Servicios prestados por profesionales en el ejercicio individual de su profesión, organizados en forma de sociedad regulada por ley, o cuando posean sucursal.",29,SERVICIOS,163,Servicios personales n.c.p.
852000.3,7.00,575.00,1864,Servicios profesionales relacionados con la agronomía (sociedad de profesionales),29,SERVICIOS,163,Servicios personales n.c.p.
851120.1,7.00,575.00,1796,"Geriátricos, hogares de día, residencias de adultos mayores y similares.",29,SERVICIOS,157,Servicios relacionados con la salud humana
851300.1,7.00,575.00,1802,Mecánico dental,29,SERVICIOS,157,Servicios relacionados con la salud humana
851700.2,7.00,9.50,1807,Obras Sociales por Servicios relacionados con la salud humana – Afiliados Adherentes. El mínimo expresado corresponde a cada afiliado.,29,SERVICIOS,157,Servicios relacionados con la salud humana
851700.1,0.00,0.00,1806,Obras Sociales por Servicios relacionados con la salud humana – Afiliados dentro de marco legal obligatorio.,29,SERVICIOS,157,Servicios relacionados con la salud humana
851210,7.00,575.00,1799,"Servicios de atención ambulatoria. (Incluye las actividades de consultorios médicos de establecimientos sin internación, consultorios de guardia para resolver urgencias médicas, vacunatorios, centros del primer nivel de atención,  Los servicios de cirugía ambulatoria, tales como cirugía plástica, oftalmológica, artroscopia, electrocoagulación, lipoaspiración).",29,SERVICIOS,157,Servicios relacionados con la salud humana
851220,7.00,575.00,1800,Servicios de atención domiciliaria programada. (Incluye las actividades llevadas a cabo en establecimientos que ofrecen atención por módulos a domicilio y actividades de agentes sanitarios relacionados con la prevención y educación para la salud).,29,SERVICIOS,157,Servicios relacionados con la salud humana
851400,7.00,575.00,1803,"Servicios de diagnósticos. (Incluye las actividades de laboratorios de análisis clínicos y patológicos, centros de diagnóstico por imágenes, centros de endoscopía, de electrodiagnóstico, consultorios de hemodinamia)",29,SERVICIOS,157,Servicios relacionados con la salud humana
851600,7.00,575.00,1805,Servicios de emergencias y traslados,29,SERVICIOS,157,Servicios relacionados con la salud humana
851120.2,7.00,575.00,1797,"Servicios de hospital de día. (Incluye las actividades de tratamiento que no necesitan hospitalización a tiempo completo, tales como tratamientos oncológicos; infectológicos; dialíticos; atención de la salud mental; atención pediátrica; atención gerontológica)",29,SERVICIOS,157,Servicios relacionados con la salud humana
851110,7.00,575.00,1795,Servicios de internación,29,SERVICIOS,157,Servicios relacionados con la salud humana
851800,8.40,890.00,1808,Servicios de Medicina Laboral,29,SERVICIOS,157,Servicios relacionados con la salud humana
851500,7.00,575.00,1804,"Servicios de tratamiento. (Incluye las actividades de centros de cobaltoterapia, de radiología convencional, de acelerador lineal de rehabilitación física, de psicoterapia, de hemoterapia, de rehabilitación psíquica, unidades de hemodiálisis, centros de medicina nuclear)",29,SERVICIOS,157,Servicios relacionados con la salud humana
851190,7.00,575.00,1798,Servicios hospitalarios n.c.p.,29,SERVICIOS,157,Servicios relacionados con la salud humana
851300,7.00,575.00,1801,Servicios odontológicos.,29,SERVICIOS,157,Servicios relacionados con la salud humana
851900,7.00,575.00,1809,Servicios relacionados con la salud humana n.c.p.,29,SERVICIOS,157,Servicios relacionados con la salud humana
713009.3,7.00,575.00,1816,Alquiler de video películas y video juegos,29,SERVICIOS,159,"Servicios relacionados con películas, radio, TV, obras y espectáculos teatrales y musicales"
921420,7.00,385.00,1827,Autores compositores y artistas,29,SERVICIOS,159,"Servicios relacionados con películas, radio, TV, obras y espectáculos teatrales y musicales"
921200.2,13.70,2260.00,1821,"Cinematógrafos, con más de dos salas de exhibición",29,SERVICIOS,159,"Servicios relacionados con películas, radio, TV, obras y espectáculos teatrales y musicales"
921200.1,13.70,2260.00,1820,Cines. Exhibición de películas cinematográficas (excepto condicionadas),29,SERVICIOS,159,"Servicios relacionados con películas, radio, TV, obras y espectáculos teatrales y musicales"
921200.3,52.50,5630.00,1822,Cines. Exhibición de películas condicionadas,29,SERVICIOS,159,"Servicios relacionados con películas, radio, TV, obras y espectáculos teatrales y musicales"
921220,12.60,690.00,1823,Despachante de aduana y balanceadores,29,SERVICIOS,159,"Servicios relacionados con películas, radio, TV, obras y espectáculos teatrales y musicales"
921120,7.00,2260.00,1818,Distribución y alquiler de películas cinematográficas,29,SERVICIOS,159,"Servicios relacionados con películas, radio, TV, obras y espectáculos teatrales y musicales"
921301,7.00,1140.00,1824,Emisora y productora de radio de AM,29,SERVICIOS,159,"Servicios relacionados con películas, radio, TV, obras y espectáculos teatrales y musicales"
921302,7.00,1140.00,1825,Emisora y productora de radio de FM,29,SERVICIOS,159,"Servicios relacionados con películas, radio, TV, obras y espectáculos teatrales y musicales"
921130,7.00,2260.00,1819,Laboratorios cinematográficos,29,SERVICIOS,159,"Servicios relacionados con películas, radio, TV, obras y espectáculos teatrales y musicales"
921110,7.00,2260.00,1817,Producción de películas cinematográficas y de televisión,29,SERVICIOS,159,"Servicios relacionados con películas, radio, TV, obras y espectáculos teatrales y musicales"
921430,7.00,385.00,1828,Servicios relacionados con espectáculos teatrales - por honorarios y comisiones,29,SERVICIOS,159,"Servicios relacionados con películas, radio, TV, obras y espectáculos teatrales y musicales"
921410,7.00,385.00,1826,Teatro. Espectáculos teatrales y musicales,29,SERVICIOS,159,"Servicios relacionados con películas, radio, TV, obras y espectáculos teatrales y musicales"
701090.4,8.40,690.00,1694,"Administración de Consorcios, Urbanizaciones Residenciales Especiales, Barrios Cerrados y similares",25,SERVICIOS INMOBILIARIOS,145,Servicios inmobiliarios
701090.2,10.50,690.00,1692,"Administración, locación, sublocación de inmuebles de terceros.",25,SERVICIOS INMOBILIARIOS,145,Servicios inmobiliarios
702000.1,10.50,6010.00,1695,Compra Venta de Bienes Inmuebles,25,SERVICIOS INMOBILIARIOS,145,Servicios inmobiliarios
701090.3,10.50,690.00,1693,"Locación de bienes inmuebles propios – Excepto locación temporaria con fines turísticos, descanso o similares de la Ley Nacional Nº 27.221.",25,SERVICIOS INMOBILIARIOS,145,Servicios inmobiliarios
701090.1,9.90,690.00,1691,Venta de inmuebles Propios,25,SERVICIOS INMOBILIARIOS,145,Servicios inmobiliarios
632003,7.00,705.00,1651,Agencias aéreas. Servicios conexos propios,20,TRANSPORTE,140,Servicios conexos con los de transporte
632004,15.80,705.00,1652,Agencias aéreas. Servicios por comisión,20,TRANSPORTE,140,Servicios conexos con los de transporte
634110,15.80,705.00,1657,Agencias de turismo y servicios conexos (por comisiones),20,TRANSPORTE,140,Servicios conexos con los de transporte
634100,7.00,705.00,1656,Agencias de turismo y servicios conexos propios,20,TRANSPORTE,140,Servicios conexos con los de transporte
633110,7.00,11260.00,1653,Peajes,20,TRANSPORTE,140,Servicios conexos con los de transporte
633190,7.00,705.00,1654,Servicios complementarios para el transporte terrestre n.c.p.,20,TRANSPORTE,140,Servicios conexos con los de transporte
635000,12.60,705.00,1658,Servicios de gestión y logística para el transporte de mercaderías (incluye agentes de carga internacional),20,TRANSPORTE,140,Servicios conexos con los de transporte
633390,7.00,705.00,1655,Servicios relacionados con el transporte aéreo n.c.p.,20,TRANSPORTE,140,Servicios conexos con los de transporte
622001,8.00,4210.00,1650,Servicios de explotación en terminal aeroportuaria,20,TRANSPORTE,139,Transporte aéreo
622000,7.40,11260.00,1649,"Transporte aéreo, de pasajeros y cargas",20,TRANSPORTE,139,Transporte aéreo
602110,7.00,575.00,1638,Servicio de mudanzas,20,TRANSPORTE,138,Transporte terrestre
602220,10.50,1825.00,1643,Servicio de radiotaxi,20,TRANSPORTE,138,Transporte terrestre
602190,7.90,1140.00,1640,"Transporte automotores de carga y encomienda a corta, media y larga distancia",20,TRANSPORTE,138,Transporte terrestre
602250,2.00,575.00,1647,Transporte de pasajeros de larga distancia,20,TRANSPORTE,138,Transporte terrestre
602220.1,10.50,1825.00,1644,Transporte de pasajeros por Remises. La agencia tributará,20,TRANSPORTE,138,Transporte terrestre
602230,2.00,415.00,1645,Transporte escolar,20,TRANSPORTE,138,Transporte terrestre
601100,2.00,11260.00,1637,Transporte ferroviario,20,TRANSPORTE,138,Transporte terrestre
602210.2,2.00,4510.00,1642,Transporte interurbano de pasajeros,20,TRANSPORTE,138,Transporte terrestre
603100,7.00,575.00,1648,Transporte por oleoductos y gasoductos,20,TRANSPORTE,138,Transporte terrestre
602240,8.00,705.00,1646,"Transporte privado n.c.p. (excepto taxis, remis, transporte escolar, alquiler de auto)",20,TRANSPORTE,138,Transporte terrestre
